grau_medio,grau_var,path_length_medio,path_length_var,clustering_medio,clustering_var,betweenness_medio,betweenness_var,eigenvector_medio,eigenvector_var,id_pai,tipo,algoritmo,numero_amostra,tam_amostra,tam_rede_original,proporcao_amostra
3.702857142857143,4.4774204081632645,4.521555464592714,1.4478652841729627,0.014990993133850274,0.009050309838383511,0.010119412254576764,0.00015402568120962556,0.038488919119073796,0.0013757459621882532,7,ER,RW,2,350,500,0.7
2.24,0.5424000000000002,5.897142857142857,7.097991836734694,0.0,0.0,0.10202380952380953,0.007602798152518754,0.09744410933314002,0.010504645556271053,7,ER,RW,3,50,500,0.1
2.3866666666666667,0.7171555555555554,7.667829977628635,8.147918109794853,0.002666666666666667,0.00039288888888888875,0.04505290525424754,0.0015105232986601198,0.03805169092360244,0.005218735484521299,7,ER,RW,3,150,500,0.3
2.704,1.320384,6.58374297188755,4.778183901808036,0.008533333333333335,0.004629404444444445,0.022515092628578832,0.0004533600976818095,0.044124953159701746,0.0020529885086541253,7,ER,RW,3,250,500,0.5
3.4171428571428573,3.2545632653061225,4.841178878428162,1.599892511187117,0.009900226757369615,0.0037370213234197694,0.011037870340310809,0.0001710684757110305,0.04006978362254219,0.0012515552975855065,7,ER,RW,3,350,500,0.7
2.08,0.1936,10.688163265306123,34.76969662640567,0.04333333333333334,0.038677777777777776,0.20183673469387753,0.009800813896987367,0.05568204194076285,0.016899510205307125,7,ER,RW,4,50,500,0.1
2.2666666666666666,0.5822222222222224,9.182102908277406,14.8757423339289,0.025333333333333333,0.020587851851851857,0.055284479109982465,0.0028721930043995527,0.02648114307949593,0.005965415727869932,7,ER,RW,4,150,500,0.3
2.672,1.5404159999999998,6.4845943775100405,4.94727270695634,0.014044444444444444,0.012103988148148146,0.02211529990931468,0.0006629693173318293,0.02927048598998323,0.003143238649910195,7,ER,RW,4,250,500,0.5
3.3085714285714287,2.8076408163265305,5.1497830536225955,2.132292830543766,0.017433518862090294,0.014398048180873516,0.011924663947191364,0.00016888947677950135,0.03758381386923756,0.0014445997921853637,7,ER,RW,4,350,500,0.7
2.04,0.19839999999999994,8.866122448979592,21.86289312786339,0.0,0.0,0.16387755102040813,0.01652109769077699,0.09710738885010876,0.010570155030713776,7,ER,RW,5,50,500,0.1
2.44,0.9397333333333332,6.859328859060403,6.195692614446797,0.0,0.0,0.039590059858516234,0.0015085271046904663,0.05068798412095937,0.004097394932420037,7,ER,RW,5,150,500,0.3
